"Title","Author","Shelved","Avg. Rating","Ratings","Year"
"Unifying Political Methodology: The Likelihood Theory of Statistical Inference","Gary King","2","3.71","28","1989.0"
"Analysis of Variance","Gudmund R. Iversen","2","3.75","4","1987.0"
"Multiple Regression in Practice","William D. Berry","2","3.77","13","1985.0"
"Scale Development: Theory and Applications","Robert F. DeVellis","2","3.92","140","1991.0"
"Regression Diagnostics: An Introduction","John D. Fox","2","3.18","17","1991.0"
"Understanding Regression Analysis: An Introductory Guide","Larry  Schroeder","2","3.56","32","1986.0"
"Practical Meta-Analysis","Mark W. Lipsey","2","4.13","30","2000.0"
"Applied Regression: An Introduction","Michael S. Lewis-Beck","2","3.56","75","1980.0"
"Principal Components Analysis","George H. Dunteman","2","4.67","6","1989.0"
"Missing Data","Paul D. Allison","2","3.92","26","2001.0"
"Street-Fighting Mathematics: The Art of Educated Guessing and Opportunistic Problem Solving","Sanjoy Mahajan","2","3.73","209","2010.0"
"Applied Factor Analysis","Rudolf J. Rummel","2","3.67","3","1988.0"
"Statistics","William Hays","2","4.0","24","1963.0"
"Applied Statistics for the Behavioral Sciences","Dennis E. Hinkle","2","3.13","52","1979.0"
"An Introduction To Linear Regression And Correlation","Allen L. Edwards","2","4.0","2","1984.0"
"Fundamentals of Social Statistics","Kirk W. Elifson","2","4.0","6",""
"The Scientific Use of Factor Analysis in Behavioral and Life Sciences","Raymond Cattell","2","3.75","4","1978.0"
"Social Statistics","Hubert M. Blalock Jr.","2","3.12","24","1972.0"
"Experimental and Quasi-Experimental Designs for Research","Donald T. Campbell","2","3.98","83","1963.0"
"Quasi-Experimentation: Design & Analysis Issues for Field Settings","Thomas D. Cook","2","3.83","41","1979.0"
"Linear Statistical Inference and Its Applications","C. Rao Radhakrishna","2","3.83","6","2001.0"
"Classification and Regression Trees","Breiman","2","4.53","15","1984.0"
"Introduction to Statistical Theory","Paul Gerhard Hoel","2","4.0","15","1971.0"
"The Sabermetric Revolution: Assessing the Growth of Analytics in Baseball","Benjamin Baumer","2","3.63","114","2013.0"
"Survey Methodology","Robert M. Groves","2","3.79","117","2004.0"
"Statistical Methods in Diagnostic Medicine","Xiao-Hua Zhou","2","3.67","3","2002.0"
"The Emperor's New Drugs: Exploding the Antidepressant Myth","Irving Kirsch","2","4.1","679","2009.0"
"Hockey Prospectus 2013-14","Hockey Prospectus","2","3.6","5","2013.0"
"Social Statistics for a Diverse Society","Chava Frankfort-Nachmias","2","3.38","126","1996.0"
"How to Design and Report Experiments","Andy Field","2","4.25","92","2002.0"
"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants","Malcolm Gladwell","2","3.96","172033","2013.0"
"Mining of Massive Datasets","Anand Rajaraman","2","4.36","231","2011.0"
"Robust Statistics","Peter J. Huber","2","4.2","5","1981.0"
"Risk Analysis: A Quantitative Guide","David Vose","2","3.83","24","2000.0"
"Model Selection and Multi-Model Inference: A Practical Information-Theoretic Approach","Kenneth P. Burnham","2","4.44","27","1998.0"
"Sampling","Steven K. Thompson","2","4.27","15","1992.0"
"Analyzing Categorical Data","Jeffrey S. Simonoff","2","4.0","3","2003.0"
"Interpreting Probability Models: Logit, Probit, and Other Generalized Linear Models","Tim Futing Liao","2","4.1","10","1994.0"
"Some Theory of Sampling","W. Edwards Deming","2","4.12","17","1984.0"
"Time Series","Maurice G. Kendall","2","3.67","3","1973.0"
"Statistical Models in Epidemiology","David Clayton","2","4.0","5","1993.0"
"Poor Economics: A Radical Rethinking of the Way to Fight Global Poverty","Abhijit V. Banerjee","2","4.28","19838","2011.0"
"Handbook of Markov Chain Monte Carlo","Steve Brooks","2","3.82","11","2010.0"
"Numerical Ecology: Volume 24","Pierre Legendre","2","4.37","19","1983.0"
"Designing Experiments and Analyzing Data: A Model Comparison Perspective","Scott E. Maxwell","2","3.92","24","1990.0"
"Statistics: Theory And Methods","Donald A. Berry","2","4.75","4","1990.0"
"Computer Vision: Algorithms and Applications","Richard Szeliski","2","4.18","124","2010.0"
"Applying Regression and Correlation: A Guide for Students and Researchers","Jeremy Miles","2","4.5","18","2000.0"
"R Through Excel: A Spreadsheet Interface for Statistics, Data Analysis, and Graphics","Richard M. Heiberger","2","3.62","8","2009.0"
"Use and Abuse of Statistics","W.J. Reichmann","2","3.88","17",""
"Neyman From Life","Constance Bowman Reid","2","4.1","10","1982.0"
"Probability & Measure Theory","Robert B. Ash","2","4.44","9","1999.0"
"Statistics Explained: A Guide for Social Science Students","Perry R. Hinton","2","3.59","32","1995.0"
"Loss Models: From Data to Decisions","Stuart A. Klugman","2","3.95","58","1998.0"
"Serious Stats: A guide to advanced statistics for the behavioral sciences","Thomas Baguley","2","4.44","9","2012.0"
"Lies, Damned Lies, and Science: How to Sort Through the Noise Around Global Warming, the Latest Health Claims, and Other Scientific Controversies","Sherry Seethaler","2","3.71","501","2009.0"
"Probability Demystified","Allan G. Bluman","2","3.78","40","2005.0"
"Robust Statistics","Frank R. Hampel","2","3.33","3","1986.0"
"Modern Factor Analysis","Harry H. Harman","2","3.8","5","1972.0"
"Statistical Methods in Education and Psychology","Gene V. Glass","2","3.29","28","1970.0"
"Sense and Nonsense of Statistical Inference: Controversy, Misuse, and Subtlety","Charmont Wang","2","4.0","3","1992.0"
"Statistics for Linguistics with R: A Practical Introduction","Stefan Th. Gries","2","3.84","19","2009.0"
"Neural Networks for Pattern Recognition","Christopher M. Bishop","2","4.12","167","1996.0"
"Theoretical Neuroscience: Computational and Mathematical Modeling of Neural Systems","Peter Dayan","2","4.22","278","2001.0"
"Rank Correlation Methods","Maurice G. Kendall","2","4.6","5","1970.0"
"Elementary Introduction To Theory Of Probability","Борис Владимирович Гнеденко","2","3.77","13","1976.0"
"Ensemble Methods in Data Mining: Improving Accuracy Through Combining Predictions","Giovanni Seni","2","3.96","25","2010.0"
"The Failure of Risk Management: Why It's Broken and How to Fix It","Douglas W. Hubbard","2","3.93","348","2009.0"
"How to Take a Chance","Darrell Huff","2","3.63","49","1964.0"
"The Culture of Fear: Why Americans Are Afraid of the Wrong Things","Barry Glassner","2","3.71","3595","1999.0"
"Introduction to Statistical Quality Control--Student Solutions Manual","Douglas C. Montgomery","2","3.94","65","2008.0"
"Understanding Research Methods and Statistics: An Integrated Introduction for Psychology","Gary W. Heiman","2","3.46","13","2001.0"
"Monte Carlo Methods in Financial Engineering","Paul Glasserman","2","4.39","54","2003.0"
"Interaction Effects in Multiple Regression","James J. Jaccard","2","3.95","22","1990.0"
"Principles of Data Mining","Max Bramer","2","4.05","20","2007.0"
"Mixed Effects Models and Extensions in Ecology with R","Alain F. Zuur","2","4.26","53","2009.0"
"Multidimensional Scaling","Mark L. Davison","2","4.5","2","1983.0"
"Quantitative Methods Linguistics","Keith Johnson","2","4.0","29","2008.0"
"Linear Regression Analysis","George A.F. Seber","2","3.92","13","1977.0"
"Data Quality and Record Linkage Techniques","Thomas N. Herzog","2","3.67","3","2007.0"
"Modern Multivariate Statistical Techniques: Regression, Classification, and Manifold Learning","Alan Julian Izenman","2","3.91","11","2008.0"
"Causal Models in Experimental Designs","Hubert M. Blalock Jr.","2","4.5","2","2007.0"
"Picturing the Uncertain World: How to Understand, Communicate, and Control Uncertainty Through Graphical Display","Howard Wainer","2","3.5","46","2009.0"
"Statistics Problem Solver","Research & Education Association","2","3.5","6","1978.0"
"The Statistical Probability of Love at First Sight","Jennifer E. Smith","2","3.77","113545","2012.0"
"Introductory Statistics for the Behavioral Sciences","Joan Welkowitz","2","2.92","12","1999.0"
"Probability: Theory and Examples","Richard Durrett","2","3.83","36","1990.0"
"Bringing Down the House: The Inside Story of Six M.I.T. Students Who Took Vegas for Millions","Ben Mezrich","2","3.91","24351","2002.0"
"Quality by Experimental Design","Thomas B. Barker","2","4.2","5","1985.0"
"Multilevel Statistical Models","Harvey Goldstein","2","3.75","4","1900.0"
"Chance Encounters: A First Course in Data Analysis and Inference","Christopher J. Wild","2","4.43","7","1999.0"
"Think Complexity: Complexity Science and Computational Modeling","Allen B. Downey","2","3.91","235","2009.0"
"Introduction to Nonparametric Estimation","Alexandre B. Tsybakov","2","4.22","9","2008.0"
"An Introduction to Survival Analysis Using Stata","Mario Cleves","2","4.25","16","2010.0"
"Fundamentals of Clinical Trials","Lawrence M. Friedman","2","3.96","84","1981.0"
"R Graphics","Paul Murrell","2","3.89","37",""
"Econometrics","Fumio Hayashi","2","4.1","109","2000.0"
"Unchristian: What a New Generation Really Thinks about Christianity...and Why It Matters","David Kinnaman","2","3.85","8946","2007.0"
"Reading and Understanding More Multivariate Statistics","Laurence G. Grimm","2","3.83","36","2000.0"
"Measuring Health: A Review of Quality of Life Measurement Scales","Ann Bowling","2","4.75","4","1991.0"
"Statistical Methods in Medical Research","Peter Armitage","2","4.5","2","1971.0"
"Alex's Adventures in Numberland","Alex Bellos","2","4.11","5053","2010.0"
"The Cartoon Guide to Calculus","Larry Gonick","2","4.11","217","2011.0"
"The Humongous Book of Statistics Problems","W. Michael Kelley","2","3.95","37","2009.0"
"Mining the Social Web: Analyzing Data from Facebook, Twitter, LinkedIn, and Other Social Media Sites","Matthew A. Russell","2","3.74","369","2011.0"
"Measurement, Design, and Analysis: An Integrated Approach","Elazar J. Pedhazur","2","3.59","17","1991.0"
"Visualizing Data Patterns with Micromaps","Daniel B. Carr","2","3.83","6","2009.0"
"In Pursuit of the Unknown: 17 Equations That Changed the World","Ian Stewart","2","3.97","2953","2012.0"
"Statistics: A First Course","John E. Freund","2","3.67","9","1981.0"
"Traffic: Why We Drive the Way We Do and What It Says About Us","Tom Vanderbilt","2","3.72","7590","2008.0"
"Stochastic Calculus Models for Finance II: Continuous Time Models","Steven E. Shreve","2","4.42","132","2004.0"
"Thermodynamics and an Introduction to Thermostatistics","Herbert B. Callen","2","4.16","154","1985.0"
"Essentials of Statistics for the Behavioral Sciences","Frederick J. Gravetter","2","3.36","253","1991.0"
"Pairs Trading: Quantitative Methods and Analysis","Ganapathy Vidyamurthy","2","3.63","65","2004.0"
"Credit Risk Scorecards: Developing and Implementing Intelligent Credit Scoring","Naeem Siddiqi","2","3.93","41","2005.0"
"A Modern Approach to Regression with R","Simon J. Sheather","2","3.8","20","2008.0"
"Digital Dice: Computational Solutions to Practical Probability Problems","Paul J. Nahin","2","4.13","45","2008.0"
"The Analysis of Biological Data","Michael C. Whitlock","2","4.02","108","2008.0"
"Statistical Analysis with R","John M. Quick","2","3.0","9","2010.0"
"Statistical Analysis of Network Data: Methods and Models","Eric D. Kolaczyk","2","4.2","10","2009.0"
"An Introduction to Latent Variable Growth Curve Modeling: Concepts, Issues, and Applications [With CD]","Terry E. Duncan","2","4.5","6","1999.0"
"Bayesian Logical Data Analysis for the Physical Sciences: A Comparative Approach with Mathematica","Phil Gregory","2","3.8","5","2005.0"
"Data Reduction And Error Analysis For The Physical Sciences","Philip R. Bevington","2","4.05","62","1969.0"
"Practical Statistics for Astronomers","J.V. Wall","2","3.71","17","2003.0"
"Understandable Statistics","Charles Henry Brase","2","3.4","43","1994.0"
"Bayesian Statistical Modelling","Peter D. Congdon","2","3.75","4","2001.0"
"Markov Chains","J.R. Norris","2","3.35","26","1997.0"
"Parallel R","Q. Ethan McCallum","2","3.32","22","2011.0"
"A Primer on Linear Models","John F. Monahan","2","3.5","2","2008.0"
"Data Mining with Rattle and R: The Art of Excavating Data for Knowledge Discovery","Graham J. Williams","2","4.1","40","2011.0"
"Practical Statistics for Field Biology","Jim Fowler","2","3.81","62","1990.0"
"Weighing the Odds: A Course in Probability and Statistics","David      Williams","2","4.6","10","2001.0"
"Statistics: A Guide to the Use of Statistical Methods in the Physical Sciences","Roger J. Barlow","2","4.36","25","1989.0"
"A Mathematician at the Ballpark: Odds and Probabilities for Baseball Fans","Ken Ross","2","2.96","49","2004.0"
"Statistics Essentials for Dummies","Deborah J. Rumsey","2","3.53","135","2010.0"
"Introductory Statistics","Thomas H. Wonnacott","2","3.33","30","1969.0"
"Schaum's Outline of Introduction to Probability and Statistics","Seymour Lipschutz","2","4.22","54","1998.0"
"Essentials of Statistics for the Social and Behavioral Sciences","Barry H. Cohen","2","3.71","7","2003.0"
"So lügt man mit Statistik","Walter Krämer","2","3.8","102","1991.0"
"Statistics Manual","Edwin L. Crow","2","3.81","16","1960.0"
"Mathematical Tools For Applied Multivariate Analysis","Paul E. Green","2","4.33","3",""
"Principles of Multivariate Analysis","Wojtek J. Krzanowski","2","3.8","5","1988.0"
"Reading Between the Numbers: Statistical Thinking in Everyday Life","Joseph Tal","2","3.08","12","2000.0"
"Asymptotic Theory of Statistics and Probability","Anirban DasGupta","2","4.5","2","2008.0"
"Principal Component Analysis","Ian T. Jolliffe","2","4.14","14","1986.0"
"Asymptotic Statistics","A.W. van der Vaart","2","4.65","31","1998.0"
"A Practical Guide to Designing with Data","Brian Suda","2","3.7","71",""
"Introduction to Biostatistics","Robert R. Sokal","2","4.0","10","1973.0"
"Bayesian Reliability","Michael S. Hamada","2","4.67","3","2008.0"
"Psychological Testing: Principles, Applications, and Issues","Robert M. Kaplan","2","3.29","144","1982.0"
"A Treatise on Probability","John Maynard Keynes","2","4.15","107","1921.0"
"Bayesian Statistics: An Introduction","Peter M. Lee","2","3.27","15","1989.0"
"Introductory Statistics for Business and Economics","Thomas H. Wonnacott","2","3.81","16","1972.0"
"Microtrends: The Small Forces Behind Tomorrow's Big Changes","Mark J. Penn","2","3.48","2370","2007.0"
"Probability: An Introduction","Samuel Goldberg","2","3.47","19","1987.0"
"The Measure of Reality: Quantification in Western Europe, 1250-1600","Alfred W. Crosby","2","3.83","272","1988.0"
"Sex, Drugs & Body Counts","Peter Andreas","2","3.52","29","2010.0"
"Matrix Algebra: An Introduction","Krishnan Namboodiri","2","4.29","17","1984.0"
"The Complete Idiot's Guide to Statistics","Robert A. Donnelly Jr.","2","3.67","166","2004.0"
"Structural Equation Modeling","Sik-Yum Lee","2","3.0","2","2007.0"
"Probability with R: An Introduction with Computer Science Applications","Jane Horgan","2","4.0","5","2008.0"
"Geostatistics for Environmental Scientists","Richard   Webster","2","3.67","3","2001.0"
"Generalized Additive Models: An Introduction with R","Simon     Wood","2","4.0","20","2006.0"
"Experimental Design and Data Analysis for Biologists","Gerry P. Quinn","2","4.33","36","2002.0"
"Principles of Mathematical Analysis","Walter Rudin","2","4.29","1708","1964.0"
"Applied Bayesian Modeling and Causal Inference from Incomplete-Data Perspectives: An Essential Journey with Donald Rubin's Statistical Family","Andrew Gelman","2","3.5","2","2004.0"
"Practical Nonparametric Statistics","W.J. Conover","2","3.82","38","1971.0"
"Great Baseball Feats, Facts, and Firsts","David Nemec","2","3.68","38","1987.0"
"Applied Spatial Data Analysis with R","Roger S. Bivand","2","4.0","50","2008.0"
"Statistics for Spatial Data","Noel A.C. Cressie","2","4.0","10","1991.0"
"Game Theory: A Nontechnical Introduction","Morton D. Davis","2","3.57","517","1970.0"
"The Big Sort: Why the Clustering of Like-Minded America is Tearing Us Apart","Bill Bishop","2","3.83","2091","2008.0"
"Fundamentals of Probability and Statistics for Engineers","T.T. Soong","2","3.89","9","2004.0"
"Behavioral Game Theory: Experiments in Strategic Interaction","Colin F. Camerer","2","4.01","103","2003.0"
"Random Number Generation and Monte Carlo Methods","James E. Gentle","2","3.5","6","1998.0"
"Mathematical Foundations of Statistical Mechanics","Aleksandr Yakovlevich Khinchin","2","3.74","19","1949.0"
"The Statistical Analysis of Recurrent Events","Richard J. Cook","2","3.0","3","2007.0"
"An R and S-Plus® Companion to Multivariate Analysis","Brian S. Everitt","2","3.6","5","2005.0"
"Learning SAS by Example: A Programmer's Guide","Ron Cody","2","4.27","146","2007.0"
"An Introduction to Survival Analysis Using Stata","Mario Cleves","2","4.0","2","2008.0"
"An Introduction To Survival Analysis Using Stata","Mario Cleves","2","3.33","6","2003.0"
"Statistical Language Learning","Eugene Charniak","2","4.15","13","1994.0"
"Baseball Hacks: Tips & Tools for Analyzing and Winning with Statistics","Joseph Adler","2","3.46","95","2006.0"
"Applied Data Mining: Statistical Methods for Business and Industry","Paolo Giudici","2","3.2","5","2003.0"
"PDQ Statistics [With CDROM]","Geoffrey R. Norman","2","3.91","23","1987.0"
"Introduction to Survey Sampling","Graham Kalton","2","4.04","26","1983.0"
"Applied Statistics: Using SPSS, STATISTICA, MATLAB and R [With CDROM]","Joaquim P. Marques de Sá","2","4.0","6","2003.0"
"Quantifying Archaeology","Stephen Shennan","2","3.83","24","1987.0"
"Introduction to Bayesian Statistics","Karl-Rudolf Koch","2","4.0","5","2000.0"
"Introductory Biostatistics","Chap T. Le","2","2.33","3","2003.0"
"An Introduction to Copulas","Roger B. Nelsen","2","3.67","9","1998.0"
"Combinatorics: Topics, Techniques, Algorithms","Peter J. Cameron","2","3.97","32","1994.0"
"SPSS for Introductory Statistics: Use and Interpretation [With CDROM]","George A. Morgan","2","4.14","7","2004.0"
"Modern Engineering Statistics","Thomas P. Ryan","2","3.67","6","2007.0"
"Statistical Size Distributions in Economics and Actuarial Sciences","Christian Kleiber","2","4.0","2","2003.0"
"Bayesian Networks and Influence Diagrams: A Guide to Construction and Analysis","Uffe B. Kjaerulff","2","3.67","6","2007.0"
"Kernel Methods for Pattern Analysis","John Shawe-Taylor","2","3.96","26","2004.0"
"The Human Side Of Statistical Consulting","James R. Boen","2","3.0","4",""
"Introducing Multilevel Modeling","Ita Kreft","2","3.62","13","1998.0"
"Fundamental Concepts in the Design of Experiments","Charles R. Hicks","2","3.92","12","1983.0"
"Designing for Behavior Change: Applying Psychology and Behavioral Economics","Stephen Wendel","1","4.14","342","2013.0"
"Introduction to High-Dimensional Statistics","Christophe Giraud","1","4.0","6","2014.0"
"Geostatistics: Modeling Spatial Uncertainty","Jean-Paul Chilès","1","2.5","2","1999.0"
"Homo Deus: A History of Tomorrow","Yuval Noah Harari","1","4.22","221502","2015.0"
"Statistics: Concepts  Controversies  EESEE Access Card 8e  LaunchPad for Moore's Statistics: Concepts and Controversies","David S. Moore","1","4.25","4",""
"The First 90 Days: Critical Success Strategies for New Leaders at All Levels","Michael D. Watkins","1","3.86","26651","2003.0"
"Data Analytics for Absolute Beginners: A Deconstructed Guide to Data Literacy:","Oliver Theobald","1","4.19","32",""
"Piensa claro: Ocho reglas para descifrar el mundo y tener éxito en la era de los datos","Kiko Llaneras","1","4.25","55",""
"Introduction to Statistics","Jim Frost","1","4.43","7",""
"Charting the Next Pandemic: Modeling Infectious Disease Spreading in the Data Science Age","Ana Pastore y Piontti","1","3.2","5",""
"Wild Maps for Curious Minds: 100 New Ways to See the Natural World","Michael Higgins","1","3.93","29","2022.0"
"Mathematics and Statistics for Financial Risk Management","Michael B. Miller","1","4.33","30","2012.0"
"Applied Survey Data Analysis","Steven G. Heeringa","1","4.0","16","2009.0"
"Introduction to Probability with Statistical Applications","Geza Schay","1","4.0","4","2007.0"
"Don't Believe Everything You Think: Why Your Thinking Is The Beginning & End Of Suffering","Joseph  Nguyen","1","3.84","1463",""
"The Dawn of Everything: A New History of Humanity","David Graeber","1","4.21","10606","2021.0"
"The Technology Fallacy: How People Are the Real Key to Digital Transformation","Gerald C. Kane","1","4.07","234","2019.0"
