"Title","Author","Shelved","Avg. Rating","Ratings","Year"
"Vex, Hex, Smash, Smooch: Let Verbs Power Your Writing","Constance Hale","60","3.93","242","2012.0"
"The No Plot? No Problem! Novel-Writing Kit","Chris Baty","60","3.93","389","2006.0"
"The Art of the Short Story","Dana Gioia","60","4.26","536","2005.0"
"Ordinary Genius: A Guide for the Poet Within","Kim Addonizio","60","4.1","858","2009.0"
"How to Tell a Story: The Essential Guide to Memorable Storytelling from The Moth","Meg Bowles","59","3.93","719","2022.0"
"Пиши, сокращай","Maxim Ilyakhov","59","4.4","2395","2016.0"
"The Writer's Process: Getting Your Brain in Gear","Anne H. Janzer","59","4.04","455",""
"Voice: The Secret Power of Great Writing","James Scott Bell","59","4.09","347","2015.0"
"Long Story Short: The Only Storytelling Guide You'll Ever Need","Margot Leitman","59","3.81","1284","2015.0"
"Creativity, Inc.: Overcoming the Unseen Forces That Stand in the Way of True Inspiration","Ed Catmull","59","4.21","85267","2014.0"
"Wrede on Writing: Tips, Hints, and Opinions on Writing","Patricia C. Wrede","59","4.15","153","2013.0"
"Shady Characters: The Secret Life of Punctuation, Symbols & Other Typographical Marks","Keith Houston","59","3.95","1640","2013.0"
"The Blue Book of Grammar and Punctuation: An Easy-to-Use Guide with Clear Rules, Real-World Examples, and Reproducible Quizzes","Jane Straus","59","4.22","840","1997.0"
"Showing & Telling: Learn How to Show & When to Tell for Powerful & Balanced Writing","Laurie Alberts","59","4.01","169","2010.0"
"And Here's the Kicker: Conversations with 21 Top Humor Writers on their Craft and the Industry","Mike Sacks","59","4.06","2074","2009.0"
"Tarot for Writers","Corrine Kenner","59","4.07","285","2009.0"
"The Professor and the Madman: A Tale of Murder, Insanity and the Making of the Oxford English Dictionary","Simon Winchester","59","3.84","112536","1998.0"
"Ex Libris: Confessions of a Common Reader","Anne Fadiman","59","4.11","12648","1998.0"
"Writing for Your Life: Discovering the Story of Your Life's Journey","Deena Metzger","59","4.07","210","1992.0"
"How to Write a Mystery: A Handbook from Mystery Writers of America","Lee Child","58","4.14","396","2021.0"
"The Art and Business of Online Writing: How to Beat the Game of Capturing and Keeping Attention","Nicolas Cole","58","4.5","446",""
"Mastering the Process: From Idea to Novel","Elizabeth  George","58","4.02","247","2020.0"
"The Miracle Morning for Writers: How to Build a Writing Ritual That Increases Your Impact and Your Income, Before 8AM","Hal Elrod","58","4.0","988","2016.0"
"Crafting Unforgettable Characters","K.M. Weiland","58","3.79","238",""
"Business for Authors: How to Be an Author Entrepreneur","Joanna Penn","58","4.45","511","2014.0"
"Plotto: The Master Book of All Plots","William Wallace Cook","58","3.66","201","1928.0"
"The Writer's Compass: From Story Map to Finished Draft in 7 Stages","Nancy Ellen Dodd","58","3.83","201","2011.0"
"Writing a Novel with Scrivener","David Hewson","58","3.86","491","2011.0"
"The Careful Writer","Theodore M. Bernstein","58","4.2","144","1977.0"
"Will Write for Food: The Complete Guide to Writing Cookbooks, Restaurant Reviews, Articles, Memoir, Fiction and More","Dianne Jacob","58","3.98","965","2005.0"
"The DC Comics Guide to Writing Comics","Dennis O'Neil","58","4.02","1209","2001.0"
"The Renegade Writer: A Totally Unconventional Guide to Freelance Writing Success","Linda Formichelli","58","3.92","302","2003.0"
"The Power of Writing It Down: A Simple Habit to Unlock Your Brain and Reimagine Your Life","Allison Fallon","57","3.85","1220","2021.0"
"The Craft of Writing Science Fiction That Sells","Ben Bova","57","3.96","313","1994.0"
"Letting Go of the Words: Writing Web Content that Works","Janice G. Redish","57","4.08","1290","2007.0"
"My Story Can Beat Up Your Story: Ten Ways to Toughen Up Your Screenplay from Opening Hook to Knockout Punch","Jeffrey Schechter","57","4.43","256","2011.0"
"Life's Companion: Journal Writing as a Spiritual Practice","Christina Baldwin","57","4.11","401","1990.0"
"How to Write Killer Fiction","Carolyn Wheat","57","3.98","286","2003.0"
"Creating Characters: How to Build Story People","Dwight V. Swain","57","3.94","217","1990.0"
"Journal to the Self: Twenty-Two Paths to Personal Growth - Open the Door to Self-Understanding by Writing, Reading, and Creating a Journal of Your Life","Kathleen  Adams","57","3.96","1000","1990.0"
"Creating Character: Bringing Your Story to Life","William Bernhardt","56","4.21","288","2013.0"
"How to Write Short Stories And Use Them to Further Your Writing Career","James Scott Bell","56","3.9","611",""
"The Essential Guide to Freelance Writing: How to Write, Work, and Thrive on Your Own Terms","Zachary Petit","56","4.27","251","2015.0"
"Story Fix: Transform Your Novel from Broken to Brilliant","Larry Brooks","56","4.1","231","2015.0"
"27 Fiction Writing Blunders - And How Not To Make Them!","James Scott Bell","56","4.19","334","2015.0"
"Reader Magnets: Build Your Author Platform and Sell more Books on Kindle","Nick Stephenson","56","4.25","1040","2014.0"
"Writing Monsters: How to Craft Believably Terrifying Creatures to Enhance Your Horror, Fantasy, and Science Fiction","Philip Athans","56","3.97","348","2014.0"
"Little Red Writing","Joan Holub","56","3.94","1860","2013.0"
"Word Up! How to Write Powerful Sentences and Paragraphs","Marcia Riefer Johnston","56","4.14","244","2013.0"
"You're Not Fooling Anyone When You Take Your Laptop to a Coffee Shop: Scalzi on Writing","John Scalzi","56","3.67","546","2007.0"
"Writer with a Day Job: Inspiration & Exercises to Help You Craft a Writing Life Alongside Your Career","Áine Greaney","56","3.57","256","2011.0"
"How to Write","Gertrude Stein","56","3.97","319","1931.0"
"How to Write a Dynamite Scene Using the Snowflake Method","Randy Ingermanson","55","4.34","463","2018.0"
"Platform: Get Noticed in a Noisy World","Michael Hyatt","55","4.05","8661","2012.0"
"The Creative Writing Coursebook: Forty Authors Share Advice and Exercises for Fiction and Poetry","Julia Bell","55","3.94","330","2001.0"
"Words That Work: It's Not What You Say, It's What People Hear","Frank Luntz","55","3.63","2097","2006.0"
"The Gift","Lewis Hyde","54","3.94","2803","1979.0"
"Six Figure Author: Using Data to Sell Books","Chris  Fox","54","4.49","722","2016.0"
"The 101 Habits Of Highly Successful Screenwriters: Insider's Secrets from Hollywood's Top Writers","Karl Iglesias","54","3.85","443","2001.0"
"101 Habits of Highly Successful Novelists: Insider Secrets from Top Writers","Andrew McAleer","54","3.76","197","2008.0"
"The Writer's Digest Sourcebook for Building Believable Characters","Marc Mucutcheon","54","4.1","202","1996.0"
"Aliens and Alien Societies","Stanley Schmidt","53","3.96","166","1996.0"
"The Elements of Grammar","Margaret Shertzer","53","3.91","241","1986.0"
"Perfecting Plot: Charting the Hero's Journey","William Bernhardt","53","4.17","271","2013.0"
"Screenwriting Tricks For Authors","Alexandra Sokoloff","53","4.25","269","2010.0"
"Dialogue","Lewis Turco","53","3.39","179","1989.0"
"Writing Science Fiction & Fantasy","Isaac Asimov","53","3.68","160","1991.0"
"Chicken Soup for the Writer's Soul: Stories to Open the Heart and Rekindle the Spirit of Writers","Jack Canfield","53","3.96","888","1999.0"
"The Christian Imagination: The Practice of Faith in Literature and Writing","Leland Ryken","53","4.37","484","1981.0"
"On Teaching and Writing Fiction","Wallace Stegner","53","4.09","327","2002.0"
"Dear Ally, How Do You Write a Book?","Ally Carter","52","4.44","546","2019.0"
"A Writer's Time: Making the Time to Write","Kenneth Atchity","52","4.02","206","1986.0"
"How to Write a Sizzling Synopsis: A Step-by-Step System for Enticing New Readers, Selling More Fiction, and Making Your Books Sound Good","Bryan Cohen","52","4.44","598",""
"Writing Irresistible KidLit: The Ultimate Guide to Crafting Fiction for Young Adult and Middle Grade Readers","Mary Kole","52","4.5","716","2012.0"
"Shadows Beneath: The Writing Excuses Anthology","Brandon Sanderson","52","4.22","1589","2014.0"
"Book of Poisons: A Guide for Writers","Serita Stevens","52","4.44","296","2006.0"
"Write Your Novel in a Month: How to Complete a First Draft in 30 Days and What to Do Next","Jeff Gerke","52","3.84","281","2013.0"
"The Rose Metal Press Field Guide to Writing Flash Nonfiction: Advice and Essential Exercises from Respected Writers, Editors, and Teachers","Dinty W. Moore","52","4.18","385","2012.0"
"The Writing of Fiction","Edith Wharton","52","3.85","314","1925.0"
"Journal of a Novel: The East of Eden Letters","John Steinbeck","52","4.11","1422","1969.0"
"Walking on Alligators: A Book of Meditations for Writers","Susan Shaughnessy","52","4.12","206","1993.0"
"Borges on Writing","Jorge Luis Borges","52","4.02","497","1973.0"
"Writing Science Fiction & Fantasy","Crawford Kilian","52","3.59","157","2005.0"
"Putting the Science in Fiction: Expert Advice for Writing with Authenticity in Science Fiction, Fantasy, & Other Genres","Dan Koboldt","51","4.23","242","2018.0"
"Writing to Be Understood: What Works and Why","Anne H. Janzer","51","4.21","242","2018.0"
"Plot Gardening: Write Faster, Write Smarter","Chris  Fox","51","4.41","404","2018.0"
"Storyworld First: Creating a Unique Fantasy World for Your Novel","Jill Williamson","51","4.1","256","2014.0"
"Four Seasons of Creative Writing: 1,000 Prompts to Stop Writer's Block","Bryan Cohen","51","3.47","426","2012.0"
"Planning Your Novel: Ideas and Structure","Janice Hardy","51","4.36","158","2014.0"
"Writing a Killer Thriller: An Editor's Guide to Writing Compelling Fiction","Jodie Renner","51","3.94","249","2012.0"
"Writing","Marguerite Duras","51","3.7","2639","1993.0"
"The Artist's Way Workbook","Julia Cameron","51","4.26","1398","2006.0"
"On Literature","Umberto Eco","51","3.96","2157","2002.0"
"The Chicago Manual of Style","University of Chicago Press","50","4.51","914","1906.0"
"The Practice: Shipping Creative Work","Seth Godin","50","4.02","3503","2020.0"
"The Occupation Thesaurus: A Writer's Guide to Jobs, Vocations, and Careers","Angela Ackerman","50","4.61","190",""
"I Will Judge You by Your Bookshelf","Grant Snider","50","3.74","17059","2020.0"
"Beach Read","Emily Henry","50","4.04","697704","2020.0"
"The Writer's Guide to Beginnings: How to Craft Story Openings That Impress Agents, Engage Editors, and Captivate Readers","Paula Munier","50","4.3","139",""
"Fearless Writing: How to Create Boldly and Write with Confidence","William Kenower","50","4.26","261",""
"Elements of Fiction","Walter Mosley","50","3.77","405","2019.0"
"Creating Characters","Writer's Digest Books","50","3.99","237","2014.0"
"The Boron Letters","Gary Halbert","50","4.2","1783","2013.0"
"The 8-Minute Writing Habit: Create a Consistent Writing Habit That Works With Your Busy Lifestyle","Monica Leonelle","50","3.84","417","2015.0"
"How to Write Funny: Your Serious, Step-By-Step Blueprint For Creating Incredibly, Irresistibly, Successfully Hilarious Writing","Scott Dikkers","50","4.17","660","2014.0"
"The Elements of Academic Style: Writing for the Humanities","Eric Hayot","50","4.03","369","2014.0"
"Working Days: The Journals of The Grapes of Wrath","John Steinbeck","50","4.02","668","1989.0"
"How to Read and Why","Harold Bloom","50","3.6","3320","2000.0"
"The Mysteries of Harris Burdick","Chris Van Allsburg","50","4.52","6554","1984.0"
"Playing in the Dark: Whiteness and the Literary Imagination","Toni Morrison","50","4.3","6256","1992.0"
"The Complete Book of Scriptwriting","J. Michael Straczynski","50","4.04","275","1982.0"
"The Writer's Little Helper","James V. Smith Jr.","50","3.94","287","2005.0"
"Truth & Beauty","Ann Patchett","50","3.96","40104","2004.0"
"The Art Of Creative Writing","Lajos Egri","50","3.73","220","1995.0"
"Economical Writing","Deirdre Nansen McCloskey","49","4.23","559","1999.0"
"The Idea: The Seven Elements of a Viable Story for Screen, Stage or Fiction","Erik Bork","49","4.29","404","2018.0"
"The Artist's Journey: The Wake of the Hero's Journey and the Lifelong Pursuit of Meaning","Steven Pressfield","49","4.15","1187","2018.0"
"The Complete Guide to Writing Fantasy: Alchemy with Words","Darin Park","49","3.87","190","2002.0"
"The Pursuit of Perfection: And How It Harms Writers","Kristine Kathryn Rusch","49","4.27","185","2013.0"
"500 Ways to Write Harder","Chuck Wendig","49","4.19","271","2014.0"
"The Hidden Tools of Comedy: The Serious Business of Being Funny","Steve  Kaplan","49","4.25","703","2013.0"
"The Etymologicon: A Circular Stroll through the Hidden Connections of the English Language","Mark Forsyth","49","4.22","10272","2011.0"
"Microstyle: The Art of Writing Little","Christopher  Johnson","49","3.71","290","2011.0"
"Reality Hunger: A Manifesto","David Shields","49","3.64","2491","2010.0"
"How Novels Work","John Mullan","49","3.71","438","2006.0"
"The Writer's Guide to Crafting Stories for Children","Nancy Lamb","49","4.14","295","2001.0"
"The Art of Fiction","Walter Besant","48","3.68","1078","1884.0"
"Intuitive Editing: A Creative and Practical Guide to Revising Your Writing","Tiffany  Yates Martin","48","4.67","267",""
"Perennial Seller: The Art of Making and Marketing Work That Lasts","Ryan Holiday","48","4.16","2970","2017.0"
"The Art of Language Invention: From Horse-Lords to Dark Elves, the Words Behind World-Building","David J. Peterson","48","4.12","1610","2015.0"
"Write Every Day: How to Write Faster, and Write More","Cathy Yardley","48","3.87","273","2013.0"
"How the Light Gets in: Writing as a Spiritual Practice","Pat Schneider","48","4.33","340","2013.0"
"Ralph Tells a Story","Abby Hanlon","48","4.37","1133","2012.0"
"The Art of Time in Memoir: Then, Again","Sven Birkerts","48","4.08","496","2007.0"
"Rocket Writes a Story","Tad Hills","48","4.19","2598","2012.0"
"Analysis and Critique: How to Engage and Write about Anything","Dorsey Armstrong","48","3.82","351","2011.0"
"Complete Plain Words","Ernest A. Gowers","48","4.07","277","1948.0"
"The Mind of the Maker","Dorothy L. Sayers","48","4.17","2114","1941.0"
"The Complete Guide to Self-Publishing: Everything You Need to Know to Write, Publish, Promote and Sell Your Own Book","Marilyn  Ross","48","3.91","260","1989.0"
"Your Writing Coach: From Concept to Character, from Pitch to Publication - Everything You Need to Know About Writing Novels, Non-fiction, New Media, Scripts and Short Stories","Jürgen Wolff","48","3.76","298","2004.0"
"Creative Journal Writing: The Art and Heart of Reflection","Stephanie Dowrick","48","3.78","332","2007.0"
"If You Can Talk, You Can Write","Joel Saltzman","48","3.86","315","1993.0"
"How Not to Write a Screenplay: 101 Common Mistakes Most Screenwriters Make","Denny Martin Flinn","48","3.82","502","1999.0"
"Crafty TV Writing: Thinking Inside the Box","Alex Epstein","48","4.02","307","2006.0"
"The Writer's Guide to Everyday Life in the Middle Ages: The British Isles, 500 to 1500","Sherrilyn Kenyon","48","3.84","403","1995.0"
"The Conflict Thesaurus: A Writer's Guide to Obstacles, Adversaries, and Inner Struggles","Angela Ackerman","47","4.82","159",""
"Write Better: A Lifelong Editor on Craft, Art, and Spirituality","Andrew T. Le Peau","47","4.3","273",""
"The Economist Style Guide","The Economist","47","4.03","492","1986.0"
"Some Writer!: The Story of E. B. White","Melissa Sweet","47","4.13","5461","2016.0"
"The Writer's Idea Thesaurus: An Interactive Guide for Developing Ideas for Novels and Short Stories","Fred  White","47","3.86","108","2014.0"
"MFA vs. NYC: The Two Cultures of American Fiction","Chad Harbach","47","3.65","823","2014.0"
"Drawing on the Power of Resonance in Writing","David Farland","47","4.0","291","2012.0"
"The Elements of Expression: Putting Thoughts into Words","Arthur Plotnik","47","3.76","224","1996.0"
"Write Like the Masters: Emulating the Best of Hemingway, Faulkner, Salinger, and Others","William Cane","47","4.08","158","2009.0"
"Word Power Made Easy","Norman  Lewis","47","4.42","8690","1949.0"
"A Writer's Workbook: Daily Exercises for the Writing Life","Caroline Sharp","47","3.72","165","2000.0"
"A Rulebook for Arguments","Anthony Weston","47","3.82","2685","1986.0"
"Scene of the Crime: A Writer 's Guide to Crime Scene Investigation","Anne Wingate","47","3.89","187","1992.0"
"Writing Creative Nonfiction","Carolyn Forché","47","3.82","296","2001.0"
"Keep It Real: Everything You Need to Know About Researching and Writing Creative Nonfiction","Lee Gutkind","47","3.61","299","2008.0"
"Armed and Dangerous: A Writer's Guide to Weapons","Michael Newton","47","3.63","139","1990.0"
"Secret Windows: Essays and Fiction on the Craft of Writing","Stephen King","47","4.09","1646","2000.0"
"Character Reactions from Head to Toe","Valerie   Howard","46","4.02","402",""
"The Bullet Journal Method: Track the Past, Order the Present, Design the Future","Ryder Carroll","46","4.05","25572","2018.0"
"How To Write Non-Fiction: Turn Your Knowledge Into Words","Joanna Penn","46","4.22","353","2018.0"
"Writing Vivid Settings: Professional Techniques for Fiction Authors","Rayne Hall","46","4.32","372","2014.0"
"Writing Better Lyrics","Pat Pattison","46","4.23","1123","1995.0"
"Madness, Rack, and Honey: Collected Lectures","Mary Ruefle","46","4.43","2640","2012.0"
"Blog, Inc.: Blogging for Passion, Profit, and to Create Community","Joy Deangdeelert Cho","46","3.64","1552","2012.0"
"How to Write a Damn Good Thriller: A Step-by-Step Guide for Novelists and Screenwriters","James N. Frey","46","3.81","286","2010.0"
"The Art and Craft of Storytelling: A Comprehensive Guide to Classic Writing Techniques","Nancy Lamb","46","4.09","193","2008.0"
"Creative Writing for Dummies","Maggie Hamand","46","3.89","249","2010.0"
"The Half-Known World: On Writing Fiction","Robert Boswell","46","4.18","376","2008.0"
"Writer's Notebook: Unlocking the Writer Within You","Ralph Fletcher","46","4.05","1050","1996.0"
"The Five Minute Writer: Exercise And Inspiration In Creative Writing In Five Minutes A Day","Margret Geraghty","46","3.95","241","2007.0"
"Time to Write: More Than 100 Professional Writers Reveal How to Fit Writing Into Your Busy Life","Kelly L. Stone","46","3.62","176","2007.0"
"Speak, Memory","Vladimir Nabokov","46","4.07","15618","1966.0"
"The Writer's Digest Handbook of Short Story Writing","Frank A. Dickson","46","3.49","151","1982.0"
"Creating Fiction: Instruction and Insights from Teachers of the Associated Writing Programs","Julie Checkoway","46","4.03","201","1999.0"
"Romance Your Brand: Building a Marketable Genre Fiction Series","Zoe York","45","4.4","307","2019.0"
"Thank You for Arguing: What Aristotle, Lincoln, and Homer Simpson Can Teach Us About the Art of Persuasion","Jay Heinrichs","45","3.66","5858","2007.0"
"Launch to Market: Easy Marketing For Authors","Chris  Fox","45","4.43","557","2016.0"
"This book will teach you how to write better","Neville Medhora","45","3.91","1170","2013.0"
"1,000 Awesome Writing Prompts","Ryan Andrew Kinder","45","3.71","402","2014.0"
"The Writing Book: A Workbook for Fiction Writers","Kate Grenville","45","3.81","226","1993.0"
"Create Your Writer Platform: The Key to Building an Audience, Selling More Books, and Finding Success as an Author","Chuck Sambuchino","45","4.08","346","2012.0"
"Building Your Book for Kindle","Kindle Direct Publishing","45","3.99","2806","2012.0"
"ProBlogger: Secrets for Blogging Your Way to a Six-Figure Income","Darren Rowse","45","3.77","1562","2008.0"
"The Art and Craft of Writing Historical Fiction","James Alexander Thom","45","3.71","154","2010.0"
"Living by Fiction","Annie Dillard","45","3.95","957","1983.0"
"Weinberg on Writing: The Fieldstone Method","Gerald M. Weinberg","45","4.05","213","2005.0"
"The Complete Idiot's Guide to Writing a Novel","Thomas F. Monteleone","45","3.71","260","2004.0"
"Journal of a Solitude","May Sarton","45","4.16","4264","1973.0"
"Starting from Scratch","Rita Mae Brown","45","3.75","374","1988.0"
"Juicy Pens, Thirsty Paper: Gifting the World with Your Words and Stories, and Creating the Time and Energy to Actually Do It","S.A.R.K.","45","4.16","695","2008.0"
"Creative Nonfiction: Researching and Crafting Stories of Real Life","Philip Gerard","45","3.79","145","1996.0"
"Lessons from a Lifetime of Writing: A Novelist Looks at His Craft","David Morrell","45","4.27","256","2002.0"
"The Believer Book of Writers Talking to Writers","Vendela Vida","45","3.92","315","2005.0"
"HBR Guide to Better Business Writing","Bryan A. Garner","44","4.06","1104","2005.0"
"Editors on Editing: What Writers Need to Know about What Editors Do","Gerald C. Gross","44","3.74","349","1962.0"
"A Squiggly Story","Andrew Larsen","44","3.79","671","2016.0"
"La frantumaglia","Elena Ferrante","44","4.08","1854","2003.0"
"The Trip to Echo Spring","Olivia Laing","44","3.72","3051","2013.0"
"365 Journal Writing Ideas: A year of daily journal writing prompts, questions & actions to fill your journal with memories, self-reflection, creativity & direction","Rossi Fox","44","3.81","437","2013.0"
"Medieval Underpants and Other Blunders: A Writer's","Susanne Alleyn","44","3.95","548","2012.0"
"Writing Subtext: What Lies Beneath","Linda Seger","44","3.63","262","2011.0"
"When You Catch an Adjective, Kill It: The Parts of Speech, for Better And/Or Worse","Ben Yagoda","44","3.74","387","2007.0"
"The Grammar Devotional: Daily Tips for Successful Writing from Grammar Girl","Mignon Fogarty","44","4.25","471","2009.0"
"The Story Factor: Inspiration, Influence, and Persuasion through the Art of Storytelling","Annette Simmons","44","3.83","2637","2000.0"
"A Novel in a Year","Louise Doughty","44","3.57","254","2007.0"
"Write Right!: A Desktop Digest of Punctuation, Grammar, and Style","Jan Venolia","44","3.96","196","1979.0"
"Inside Story: The Power of the Transformational Arc","Dara Marks","44","4.44","367","2006.0"
"Turning Life into Fiction","Robin Hemley","44","3.63","166","1994.0"
"Write. 10 Days to Overcome Writer's Block. Period.","Karen E. Peterson","44","3.22","161","2006.0"
"Word By Word","Anne Lamott","44","4.12","830","1996.0"
"How to Write a Dirty Story: Reading, Writing, and Publishing Erotica","Susie Bright","44","3.83","254","2001.0"
"One Continuous Mistake: Four Noble Truths for Writers","Gail Sher","44","3.93","273","1999.0"
"See Jane Write: A Girl's Guide to Writing Chick Lit","Sarah Mlynowski","44","3.86","419","2006.0"
"Writing Creative Nonfiction","Tilar J. Mazzeo","43","3.74","233","2012.0"
"The Plot","Jean Hanff Korelitz","43","3.85","93806","2021.0"
"The Last Draft: A Novelist's Guide to Revision","Sandra Scofield","43","4.04","167",""
"Write Tight: Say Exactly What You Mean with Precision and Power","William Brohaugh","43","4.03","115","2007.0"
"The Great Spring: Writing, Zen, and This Zigzag Life","Natalie Goldberg","43","3.82","430","2016.0"
"She Sat He Stood: What Do Your Characters Do While They Talk?","Ginger Hanson","43","3.84","288","2014.0"
"The Art of Spiritual Writing: How to Craft Prose That Engages and Inspires Your Readers","Vinita Hampton Wright","43","4.2","107","2013.0"
"Blueprint Your Bestseller: Organize and Revise Any Manuscript with the Book Architecture Method","Stuart Horwitz","43","4.28","182","2013.0"
"Where Do You Get Your Ideas?: A Writer's Guide to Transforming Notions Into Narratives","Fred  White","43","3.55","134","2012.0"
"The Story Template: Conquer Writer's Block Using the Universal Structure of Story","Amy Deardon","43","3.89","150","2011.0"
"Ignore Everybody: and 39 Other Keys to Creativity","Hugh MacLeod","43","4.03","23186","2009.0"
"Mugging the Muse","Holly Lisle","43","4.09","211","2000.0"
"Madeleine L'Engle Herself: Reflections on a Writing Life","Carole F. Chase","43","4.29","444","2001.0"
"Professors as Writers: A Self-Help Guide to Productive Writing","Robert Boice","43","3.9","216","1990.0"
"Edit Yourself: A Manual for Everyone Who Works with Words","Bruce Ross-Larson","43","4.01","141","1985.0"
"remembered rapture: the writer at work","bell hooks","43","4.13","339","1999.0"
"The Complete Idiot's Guide to Creative Writing","Laurie E. Rozakis","43","3.54","153","1997.0"
"Novelist's Essential Guide to Crafting Scenes","Raymond Obstfeld","43","3.9","184","2000.0"
"How to Write Tales of Horror, Fantasy and Science Fiction","J.N. Williamson","43","3.53","189","1987.0"
"Smart Brevity: Write Less. Say More. Get Heard.","Jim Vandehei","42","4.16","1216",""
"Doctor Who: The Writer's Tale","Russell T. Davies","42","4.51","2399","2008.0"
"Writing Your Story's Theme: The Writer's Guide to Plotting Stories That Matter","K.M. Weiland","42","4.36","226","2020.0"
"The Writer's Library: The Authors You Love on the Books That Changed Their Lives","Nancy Pearl","42","3.79","971","2020.0"
"The Friend","Sigrid Nunez","42","3.78","36255","2018.0"
"How to Write Pulp Fiction","James Scott Bell","42","4.19","582",""
"The Creative Tarot: A Modern Guide to an Inspired Life","Jessa Crispin","42","4.11","902","2016.0"
"What We See When We Read","Peter Mendelsund","42","3.7","5313","2014.0"
"Rock Your Revisions: A Simple System for Revising Your Novel","Cathy Yardley","42","4.17","179","2012.0"
"Winning the Story Wars: Why Those Who Tell","Jonah Sachs","42","4.0","897","2012.0"
"Tiny Beautiful Things: Advice from Dear Sugar","Cheryl Strayed","42","4.28","84974","2012.0"
"Style: The Art of Writing Well","F.L. Lucas","42","4.1","93","1955.0"
"The Nighttime Novelist: Finish Your Novel in Your Spare Time","Joseph  Bates","42","3.92","147","2010.0"
"Changing My Mind: Occasional Essays","Zadie Smith","42","3.83","5799","2009.0"
"Writing Places: The Life Journey of a Writer and Teacher","William Zinsser","42","4.12","231","2009.0"
"Your Screenplay Sucks!: 100 Ways to Make It Great","William M. Akers","42","4.15","541","2008.0"
"Slouching Towards Bethlehem","Joan Didion","42","4.19","56194","1968.0"
"Howdunit: How Crimes Are Committed and Solved","John Boertlein","42","3.82","111","2000.0"
"On Stories: And Other Essays on Literature","C.S. Lewis","42","4.28","1204","1981.0"
"Writing a Romance Novel for Dummies","Leslie Wainger","42","3.86","221","2004.0"
"The Synonym Finder","J.I. Rodale","42","4.54","539","1958.0"
"How to Write: Advice and Reflections","Richard Rhodes","42","3.86","196","1995.0"
"Become a Successful Indie Author: Work Toward Your Writing Dream","Craig Martelle","41","4.45","552",""
"Writing Deep Point Of View: Professional Techniques for Fiction Authors","Rayne Hall","41","4.25","306",""
"Poking a Dead Frog: Conversations with Today's Top Comedy Writers","Mike Sacks","41","4.13","1888","2014.0"
"Words for Pictures: The Art and Business of Writing Comics and Graphic Novels","Brian Michael Bendis","41","4.12","757","2014.0"
"The Faraway Nearby","Rebecca Solnit","41","4.2","6685","2013.0"
"This Is Not a Writing Manual: Notes for the Young Writer in the Real World","Kerri  Majors","41","3.77","250","2013.0"
"The Virgin's Promise: Writing Stories of Feminine Creative, Spiritual and Sexual Awakening","Kim Hudson","41","4.26","202","2010.0"
"Write-A-Thon: Write Your Book in 26 Days","Rochelle Melander","41","3.84","108","2011.0"
"Farnsworth's Classical English Rhetoric","Ward Farnsworth","41","4.11","378",""
"Writing Young Adult Fiction for Dummies","Deborah Halverson","41","4.18","286","2011.0"
"Be a Sex-Writing Strumpet","Stacia Kane","41","4.13","247","2010.0"
"Six Walks in the Fictional Woods","Umberto Eco","41","4.14","2840","1994.0"
"The Hero's Journey: Joseph Campbell on His Life & Work","Joseph Campbell","41","4.35","2122","1990.0"
"A Pocket Style Manual","Diana Hacker","41","3.94","681","1993.0"
"Writers at Work: The Paris Review Interviews, First Series","Malcolm Cowley","41","4.26","154","1959.0"
"The Novel Writer's Toolkit: A Guide To Writing Novels And Getting Published","Bob Mayer","41","3.79","200","2005.0"
"Psychology for Screenwriters","William Indick","41","3.94","366","2004.0"
"Get Known Before the Book Deal: Use Your Personal Strengths to Grow an Author Platform","Christina Katz","41","3.85","261","2008.0"
"Writing for Children and Teenagers","Lee  Wyndham","41","3.85","88","1972.0"
"Classical Rhetoric for the Modern Student","Edward P.J. Corbett","41","4.18","388","1965.0"
"Everyday Life in the 1800s: A Guide for Writers, Students & Historians","Marc McCutcheon","41","3.89","317","1993.0"
"Sister Bernadette's Barking Dog: The Quirky History and Lost Art of Diagramming Sentences","Kitty Burns Florey","41","3.6","984","2006.0"
"I Came All This Way to Meet You: Writing Myself Home","Jami Attenberg","40","3.76","1707","2022.0"
"The Coffee Break Screenwriter: Writing Your Script Ten Minutes at a Time","Pilar Alessandra","40","4.3","284","2010.0"
"The Anti-Racist Writing Workshop: How To Decolonize the Creative Classroom","Felicia Rose Chavez","40","4.61","656","2021.0"
"Brave the Page","Rebecca Stern","40","4.21","293","2019.0"
"On Writer's Block","Victoria Nelson","40","4.03","139","1985.0"
"The Kite and the String: How to Write with Spontaneity and Control--and Live to Tell the Tale","Alice Mattison","40","3.93","200",""
"The Psychology Workbook for Writers","Darian Smith","40","3.98","225","2015.0"
"Police Procedure & Investigation: A Guide for Writers","Lee Lofland","40","4.23","522","2007.0"
"Screenwriting 101 by Film Crit Hulk!","Film Crit Hulk!","40","4.41","765","2013.0"
"How to Write a Novel: 47 Rules for Writing a Stupendously Awesome Novel That You Will Love Forever","Nathan Bransford","40","4.16","426","2013.0"
"The Moral Premise: Harnessing Virtue & Vice for Box Office Success","Stanley D. Williams","40","4.16","179","2006.0"
"Opening Up: The Healing Power of Expressing Emotions","James W. Pennebaker","40","3.99","608","1990.0"
"Man, Oh Man!  Writing M/M Fiction for Kinks & Cash","Josh Lanyon","40","4.32","358","2008.0"
